"Tuesday Goal, Start the car",tuesday-goal-start-the-car,"<p>As of right now, the goal for tonight is to attempt to start the car!</p>",2007-07-24 22:41:14.000,html,,,/Blog/itemId/287/Tuesday-Goal-Start-the-car
Monday Monday Monday Progress!,monday-monday-monday-progress,"<p>Today was a good day! Progress was made! First things first, at lunch myself, <a href=""http://www.kenuam.com"">Henry,</a> and Eric headed down to High Ridge to SCPRacingparts.com again to get a cap for my Fuel cell, I realized yesterday that I was only 3 of the 4 fitting points for the fuel cell, and I had better get something to cover the fourth one up.</p>  <p>After work my Henry (one of my bosses) and his mechanic buddy Ronnie came over to the house, after we made a quick pitstop at Gateway Electronics again to get more wiring items (<a href=""http://www.321govideo.com/rallybug/"">I also spotted the Rally Bug builders on their way home from work</a>). Ronny runs a shop down south near where he and Henry both live, so he was an EXCELLENT resource to have working on the car tonight. He and Henry got nearly every wire in the engine bay connected and placed in the appropriate areas, leaving just a few things for me to do in the bay.</p>  <p>Eric also came over after making a trip to Autozone to get the battery for his 3rd gen RX-7 recharged. He finished up the fuel cell items that needed done. Adding the inline filter before the pump and then attached the vent line with the bulkhead fitting and check valve.</p>  <p>I spent the evening doing minor things, mainly being in awe of all the work that Henry and Ronnie were getting done. I did track down some keys to the car, though I swear the keys I grabbed were the keys to the parts car I got rid of, one of them fit into the ignition for the 240z. I also figured out that the ignition has been turned on this whole time, which would explain why we never needed a key to turn the steering wheel when rolling the car around, though I'm not sure how it was turned on and the key removed. I do have the ignition out of the 78, as well as the turn signal and headlight switches from that car to try and use on the 73.</p>  <p>Ronnie was able to get the power from the new battery hooked up to the starter, and alternator, which in turn got power to quite a bit of the car. One of the hazards work, the parking lights looked to work as when the headlights were turned on the rear lights lit up. I'll ahve to figure out how to wire up the headlights in the future, but I'm guessing the wiring for them should be somewhat intact based on testing tonight.</p>  <p>So I've got more work to do tomorrow night. I'll try to finish up the wiring that is left in the engine bay, as well as wire up the fuse panel and try to mount the Megasquirt tomorrow night.</p>  <p>Right now my goal is to try and start the car either Wednesday, or Thursday night! Though, I'm seriously thinking I won't be going to Topeka, though I'm still hoping to at take the car to the local autox this Sunday.</p>",2007-07-24 09:36:36.000,html,,,/Blog/itemId/288/Monday-Monday-Monday-Progress
P240Z Sunday Wiring Starts,p240z-sunday-wiring-starts,"<p>Here's a quick update on the 240. I got up this morning and finished up  modifications to the bracket I built for the VR sensor, you can see what it  ended up looking like in the photo below. It's not all that pretty, but not too  bad considering I made it out of a drill press, vertical sander, and a jig  saw.</p>  <p class=""Photo""><a href=""http://www.flickr.com/photos/chammond/872518561/""><img width=""240"" height=""160"" alt="""" src=""http://farm2.static.flickr.com/1089/872518561_ee2917d9ee_m.jpg"" /></a></p>  <p>I then ran out and spent a few more hours shopping. I went to autozone and  purchased lots of random bits that I needed, another fuel filter (that didn't  fit), wires, splices, antifreeze, radiator hose,&nbsp;oil, gear lube, and a ton of  other random stuff. I also took the battery I had purchased for the parts car  back to get tested, it wouldn't charge so they gave me a credit (it was out of  the year's free replacement), so I got a new battery for $9.95.</p>  <p>Whittle came over and assisted with a few more wiring questions.&nbsp;From there I  tried to get started on wiring. I began by looking where exactly I was going to  run the wires, in order to find an existing hole to run them through I got up  under the dash and started removing things on the passenger side. The first  thing I removed ended up being part of the AC system, which I wasn't actually  sure the car had! That opened up two holes, with grommets to boot, that allowed  me to start running wires.</p>  <p>Terec came over and started assisting with a few things, first thing we did  when he got there was make a list of all the tasks left to do on the car. We  used a sharpie on the windshield. After that he was visibly more productive  today than I was. He actually mounted the sensor up to the motor and made sure  that it was within specs to the 36-1 wheel. After that he was able to get the  radiator mounted and the hoses attached to the proper locations. He then got the  Oil Cooler mounted and the hoses finished up from what Eric started doing  yesterday. You can see the oil cooler and radiator mounted in this photo.</p>  <p class=""Photo""><a href=""http://www.flickr.com/photos/chammond/873353908/""><img width=""240"" height=""160"" alt="""" src=""http://farm2.static.flickr.com/1205/873353908_e4809af1b0_m.jpg"" /></a></p>  <p>I was able to get some of the EDIS wiring started, as well as power wires ran  for both injector banks, as well as the Megasquirt harness wired into the engine  bay, though the MS harness doesn't actually connect to anything yet. I have a  LOT more wiring to do this week, hopefully getting most of it done Monday and  Tuesday night with a goal of trying to start the car on Wednesday. We'll see if  that happens, if I don't at least attempt to start it before Sunday I've vowed  to shave my head....</p>  <p>Here are more photos from today.</p>  <p><a href=""http://www.flickr.com/photos/chammond/872530883/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""A mess of wires!"" src=""http://farm2.static.flickr.com/1223/872530883_26316591e1_s.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/872527971/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""A mess of wires!"" src=""http://farm2.static.flickr.com/1113/872527971_dd62e028d7_s.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/872525013/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""A mess of wires!"" src=""http://farm2.static.flickr.com/1182/872525013_0ac1db8473_s.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/872521791/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""L28ET Mess!"" src=""http://farm2.static.flickr.com/1085/872521791_e1a508370d_s.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/872518561/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""VR Sensor Bracket"" src=""http://farm2.static.flickr.com/1089/872518561_ee2917d9ee_s.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/872512225/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""VR Sensor Bracket"" src=""http://farm2.static.flickr.com/1392/872512225_882694dc4f_s.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/873359360/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""VR Sensor Bracket"" src=""http://farm2.static.flickr.com/1006/873359360_8922d469fe_s.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/873353908/in/set-72157594465585463/""><img width=""75"" height=""75"" alt=""Oil Cooler"" src=""http://farm2.static.flickr.com/1205/873353908_e4809af1b0_s.jpg"" /></a></p>",2007-07-23 10:34:20.000,html,,,/Blog/itemId/289/P240Z-Sunday-Wiring-Starts
Saturday Progress,saturday-progress,"<p>Eric and I got a bit done today. Mostly learning with the help of Andy Whittle who stopped by to assist with some Megasquirt questions. I also did some soldering on the Megasquirt wiring, LOTS more soldering to do tomorrow!</p>  <p>The fuel cell is mounted, Eric started on the oil cooler mounting, we ended up figuring out that I did have the correct peices for that, so all that money isn't wasted.</p>  <p>Sunday tasks</p>  <p>Connect Fuel Lines<br />  Run Megasquirt Wires, Fuses, Relays<br />  Install Megasquirt<br />  Install Fuse Panel<br />  Install Battery (charge battery)<br />  Install Seats<br />  Install Radiator<br />  Connect Starter<br />  Connect Alternator<br />  Add Oil to the Motor and Transmission<br />  Add Coolant<br />  I'm sure I'll have to add more to this list.</p>  <p>&nbsp;</p>",2007-07-23 10:33:54.000,html,,,/Blog/itemId/290/Saturday-Progress
Another night of progress,another-night-of-progress,"<p>Today we made some good progress. Mark helped me at the office today to solder some more wiring for the megasquirt. I've still got a LOT more wiring to do, but that part of things is starting to come together.</p>  <p>Tonight I finished up welding for the VR sensor bracket and then Eric came over and we spent time connecting things in the engine bay. We have more of the fuel lines connect, oil feed for the turbo, and other things going now. I've got a few fittings to purchase Saturday morning, a few bolts to purchase, and grommets to fill some holes.</p>  <p>Saturday morning I'll be up early, running around for a few parts, then back home to finish up the fuel hardware. I'll start on running wires for the megasquirt tomorrow morning.</p>  <p>Mostly, after the fuel lines are taken care of, I just have electrical things to work on. Any EE's out there who want to come play tomorrow?????</p>",2007-07-21 10:12:38.000,html,,,/Blog/itemId/291/Another-night-of-progress
The motor resides inside again!,the-motor-resides-inside-again,"<p>After work last night I got to work on the car. Eric and Russ came over to lend their assistance as well. Russ got started on the leaking wheel cylinder, Eric started putting the Intake/exhaust/turbo back onto the motor, while I worked on fabricating a bracket to mount the VR sensor onto the side of the motor.</p>  <p>While they were both productive, I actually never got my portion of the project finished last night, though I hope to finish it up tonight. Once the intake/exhaust and turbo was all back together we went ahead and began the task of putting the motor back in the car. I've got some High Definition video of that <a target=""_blank"" href=""http://www.project240z.com/DesktopModules/EngagePublish/itemlink.aspx?itemId=27"">process here on this Video Page</a>.</p>  <p>With Eric and Russ' help we also managed to get the drive shaft connected up and the transmission into the cross member under the tunnel. Tonight I'm going to pick up more bolts, so we can mount the fuel cell bracket to the floor of the car and then we can hookup all the fuel lines. We'll also be installing the fuel rail and injectors tonight so we can hook up the fuel lined up front.</p>  <p>At that point I hope to start trying to figure out the wiring for the car, that's the big project left for this weekend, get wiring going so we can try to start this bad boy up.</p>  <p>Here are some various photos from last night</p>  <p><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859220320/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3095"" src=""http://farm2.static.flickr.com/1370/859220320_8cec17934b_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859217242/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3094"" src=""http://farm2.static.flickr.com/1272/859217242_cc8858e8ea_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858361631/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3096"" src=""http://farm2.static.flickr.com/1311/858361631_e4f89b9d4d_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859214472/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3093"" src=""http://farm2.static.flickr.com/1195/859214472_ec49a9eb30_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859211940/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3092"" src=""http://farm2.static.flickr.com/1236/859211940_d79e827c57_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859209068/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3091"" src=""http://farm2.static.flickr.com/1418/859209068_3ed1601503_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858345267/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3090"" src=""http://farm2.static.flickr.com/1058/858345267_7aff524e8b_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859197900/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3105"" src=""http://farm2.static.flickr.com/1252/859197900_15097a5cf9_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859194550/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3104"" src=""http://farm2.static.flickr.com/1158/859194550_170ce6b801_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858342513/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3089"" src=""http://farm2.static.flickr.com/1245/858342513_1cf86880fc_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858339487/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3106"" src=""http://farm2.static.flickr.com/1244/858339487_e543d157d4_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858327679/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3102"" src=""http://farm2.static.flickr.com/1099/858327679_718ef292b7_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/859183144/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3100"" src=""http://farm2.static.flickr.com/1385/859183144_10593bba41_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858324807/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3101"" src=""http://farm2.static.flickr.com/1065/858324807_84dfb7e2e7_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858319009/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3099"" src=""http://farm2.static.flickr.com/1179/858319009_40f14430b2_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/858315975/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""IMG_3098"" src=""http://farm2.static.flickr.com/1344/858315975_2c95e5a4c9_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/824938492/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""Nice Wheel"" src=""http://farm2.static.flickr.com/1189/824938492_9f563166b1_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/824936714/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""Fuel Cell Location"" src=""http://farm2.static.flickr.com/1068/824936714_7c9d8f36cc_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/824931720/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""Storage Compartments"" src=""http://farm2.static.flickr.com/1117/824931720_49a6bdf04c_m.jpg"" border=""0"" /> </a><a style=""text-decoration: none"" href=""http://www.flickr.com/photos/chammond/824056123/in/pool-341731@N21"" target=""_blank""><img height=""75"" alt=""Driver's Side"" src=""http://farm2.static.flickr.com/1329/824056123_dcc0ec1cf2_m.jpg"" border=""0"" /></a></p>",2007-07-21 00:30:00.000,html,,,/Blog/itemId/292/The-motor-resides-inside-again
Yet another setback!,yet-another-setback,"<p>Tonight Natalie and I went and looked at a house, it's got ~5 acres, a 2 stall barn, a hay shed, and an oversized two car garage. That covers the basics. While looking around in the garage I found a circuit breaker, sweet, setup just for the garage. It's even got a section marked &quot;Welder&quot;! score, 220 already wired in the garage. Where do I sign?</p>  <p>I got home and finished dinner around 9 or 9:30pm, didn't feel much like working on the car. So, I didn't. Then I thought, well I had better check if the fittings I ordered last night would work on the oil cooler adapter. Guess what? They don't f'ng fit! I don't know who was smoking crack on the HybridZ Forums, but the oil cooler adapter plate's fittings are NOT 18mm, at least the 18mm x 1.5 to 10AN fittings I got sure are too damn big.</p>  <p>After I found that, all the stuff I had overnighted from Summit last night is pretty much useless, at least until I figure out what sizes I really need, or I just try to order another oil cooler adapter. That set me over the edge, I decided I was just going to try and take the oil filter adapter out of the block from my 78 280Z motor sitting on the floor of the garage.</p>  <p>The other night I attempted to find two nuts to fit over this to aid in backing this adapter out, I failed at finding any. So I took my vice grips and clamped down, the adapter came out rather easily. I stuck that adapter into the block on the turbo motor, and stuck the oil filter on. Problem solved, no more oil cooler, at least not for now. Though I could have saved myself a few hundred bucks had I just done that two nights ago :(</p>  <p>Later tonight I went back out to the garage (around 11:30) and started looking at how I'm going to fabricate my mount for the VR sensor to read the 36-1 wheel. I think I have a good setup figured out and will fabricate that immediately after work tomorrow so I can try to finish up any welding I may need to do (I think that's the last thing) because I know the <a href=""http://321govideo.com/rallybug/"">Rally Bug</a> will be needing the welder back soon!</p>  <p>&nbsp;</p>",2007-07-19 09:14:00.000,html,,,/Blog/itemId/293/Yet-another-setback
Two nights of little progress,two-nights-of-little-progress,"<p>Monday night I didn't get crap done on the project! I started to work on the oil filter/block attachment only to realize after driving around for 2 hours that I wasn't going to find any easy way to block off the oil cooler attachments for the 83 L28ET motor. By the time I got home from that it was well after 9 and I needed to spend some time with my wife.</p>  <p>Tuesday I ordered AN fittings to go from the metric 18mm x 1.5 oil cooler fittings to AN -10 fittings so that I can run steel braided lines to the new oil cooler I ordered. All of that should be here tomorrow.</p>  <p>Tuesday after work I began putting things back together on the Intake Manifold. I spent far too long digging around the garage trying to find parts I haven't seen in a few weeks. Yes, I need FAR BETTER organization in the garage. I'll probably have to spend some time Thursday or Friday night cleaning up if I'm going to have anyone over to help out this weekend. After that I headed off to <font size=""-1""><span class=""a"">Speed Sports up in Bridgeton (<a target=""_blank"" href=""http://www.speedsportstopfuel.com"">http://www.<strong>speed</strong><strong>sports</strong>topfuel.com</a>, store hours from 7-10pm M-F) to pick up some AN-4 steel braided line for my turbo oil feed. I got a 1/8&quot; NPT to AN-4 fitting, a 90 degree hose fitting, and the fittings I needed on the turbo side, as well as 5 feet (about 1 ft too much) of AN -4 hose. I figured out when I got home that the port on the block for the oil fitting is NOT 1/8&quot; NPT, it's actually 1/8&quot; BSPT, which is very similiar, but different enough to make my fitting not work.</span></font></p>  <p><font size=""-1""><span class=""a"">With this info, I think I've now figured out why the pipe thread plugs I had purchased a few months ago wouldn't work, I probably need BSPT for those as well. I've found a few parts online that I can order to convert from BSPT to NPT, I'll see if anyone locally has those tomorrow, otherwise I'll get those ordered tomorrow.</span></font></p>  <p><font size=""-1""><span class=""a"">After leaving Speed Sports I headed down the street to Autozone. At AZ I picked up a lot of hoses, clamps and other random bits of things I needed to reassemble the motor. I also picked up a GM open element Air Temperature sensor to thread into the Intake manifold to be able to tell what the air temp is going into the motor, I had to get the Wells part, I think SU107 was the # but I could be wrong. AZ didn't have a pigtail so I'll try Carquest tomorrow to see if they have the pigtail so I can wire this up to the megasquirt.</span></font></p>  <p><font size=""-1""><span class=""a"">When I got home I threaded the temperature sensor into the Intake manifold. I also managed to get the thermostat gasket installed into the housing, the GM Water Temperature Sensor installed into the Thermo housing, and cleaned up the snail for the turbo. It was a bit dirty from sitting in a barn for who knows how many years. I'll take pics of everything later this week.</span></font></p>  <p><font size=""-1"">After running around this evening I got to thinking about how much this project has cost me lately. Without going into specifics (because my mother will read this) I've spent more this month than I spent to purchase the car. June was the same, and possibly double what I've spent so far this month.</font></p>  <p><font size=""-1"">I know I've got a few more things I'll have to purchase, but hopefully I've got all the big items out of the way, at least for this phase of the project.</font></p>  <p><font size=""-1"">More coming this week, and I promise to start doing video again!</font></p>  <p><font size=""-1""><span class=""a""><br />  </span></font></p>",2007-07-18 09:32:53.000,html,,,/Blog/itemId/294/Two-nights-of-little-progress
All in a day's paint,all-in-a-day's-paint,"<p><a target=""_blank"" href=""../../../../../Blog/tabid/53/EntryID/74/Default.aspx"">After yesterday's fun Eric and I</a> spent some time in the garage today. I was awoken this morning around 8:00am by the doorbell, the Dish Network guy showed up right on time, more on that topic tomorrow on <a href=""http://themadblogger.org/"">http://TheMadBlogger.org</a>. After I got the Dish guy going I sent Eric an SMS to let him know I was out in the garage working.</p>  <p>The first thing I need was to lay some fiberglass in the passenger floorboard. I had missed a few spots on that side earlier in the week, and layed some extra resin in the floor to smooth out the pockmarks from the cleaned up rust.&nbsp;</p>  <p>While I let that dry I pulled the extra rear end that I had in the garage so I could start cleaning it up. As soon as I saw the rear end/suspension sitting in the driveway I immediately noticed a difference from the rear suspension that is on the car currently. The current suspension doesn't have a rear sway bar, the spare does. That's fine and dandy, I'd prefer the rear sway bar, the problem though is that the fuel cell frame that I fabricated fits right where the sway bar goes on this spare suspension.</p>  <p>I'm not sure what I'll do with that aspect, but Eric and I spent the rest of the morning taking apart the spare rear suspension. We cleaned a lot of parts, figured out that the shocks (at least on the rear) are KYB's, they do look to be fairly new (or unused as that may be more correct). We got just about everything apart, and came up with plenty of parts to clean and paint (Powdercoat for Rande?)&nbsp;later in the project. Before I can use the rear swaybar I'm going to have to figure out what I'll need to change on the fuel cell bracket to make it work. I might be able to move the mounts for the bar a little higher to allow me to use the cell as currently fabricated.</p>  <p>From there Eric and I started to prep for paint the interior. We cleaned up some of the dust that had gathered, drilled some pilot holes for the seat bolts in the floor (to get to the rear brackets for the seat mounts we had to cut a whole for a socket to fit through). We brushed, vacuumed, wiped and scrubbed the interior to try to get it ready for paint. We lowered the car down off the jackstands and spent the rest of the afternoon painting the interior with a nice satin black &quot;Chassis Saver&quot; paint that I had picked up on Saturday morning.</p>  <p>I had purchased a gravity fed spray gun back in 2003 when&nbsp;I had the 350Z, previously using it once to spray some waste of money wax on the car, the gun hadn't been used since then. I think the paint this time around turned out great, an easy low cost solution that is WAY cleaner than it was prior to all this work. It was a bit laborious, but I think well worth the effort, Eric agrees.</p>  <p>Here are some before pictures</p>  <p class=""Photo""><a href=""http://www.flickr.com/photos/chammond/409594222/in/set-72157594465585463/""><img height=""160"" alt="""" width=""240"" src=""http://farm1.static.flickr.com/188/409594222_9c3c5b701f_m.jpg"" /></a>&nbsp;<a href=""http://www.flickr.com/photos/chammond/498988300/in/set-72157594465585463/""><img height=""240"" alt="""" width=""160"" src=""http://farm1.static.flickr.com/217/498988300_ad19a541c5_m.jpg"" /></a> <a href=""http://www.flickr.com/photos/chammond/782279103/in/set-72157594465585463/""><img height=""160"" alt="""" width=""240"" src=""http://farm2.static.flickr.com/1191/782279103_f6dc23edc9_m.jpg"" /></a></p>  <p class=""Photo""><a href=""http://www.flickr.com/photos/chammond/783124258/in/set-72157594465585463/""><img height=""160"" alt="""" width=""240"" src=""http://farm2.static.flickr.com/1253/783124258_ae0f26041a_m.jpg"" /></a></p>  <p>And here are some after shots.</p>  <p class=""Photo""><a href=""http://www.flickr.com/photos/chammond/824938492/in/set-72157594465585463/""><img height=""160"" alt="""" width=""240"" src=""http://farm2.static.flickr.com/1189/824938492_9f563166b1_m.jpg"" /></a>&nbsp;<img height=""160"" alt="""" width=""240"" src=""http://farm2.static.flickr.com/1260/824668014_2b20a5cdcd_m.jpg"" />&nbsp;<br />  <a href=""http://www.flickr.com/photos/chammond/824056123/in/set-72157594465585463/""><img height=""160"" alt="""" width=""240"" src=""http://farm2.static.flickr.com/1329/824056123_dcc0ec1cf2_m.jpg"" /></a>&nbsp;<a href=""http://www.flickr.com/photos/chammond/824677014/in/set-72157594465585463/""><img height=""160"" alt="""" width=""240"" src=""http://farm2.static.flickr.com/1436/824677014_903f6fd289_m.jpg"" /></a></p>  <p><a target=""_blank"" href=""http://www.flickr.com/photos/chammond/sets/72157594465585463/"">There are more photos in my Flickr set for Project240z.com</a></p>  <p>We ended up painting a few coats over most areas of the interior and then let the car sit for a while to dry. Once dry we rolled the car back into the garage and started running fuel lines. We ran both the feed and return lines for the fuel cell, mounted the pump again after removing it for paint, and fixed the fuel lines to the transmission tunnel.</p>  <p>Tomorrow I'll be working on the motor again. I hope to get the intake and exhaust manifolds back on the motor so that we can put it in the car Tuesday or Wednesday night. From there it'll be time to start wiring up the Megasquirt.</p>",2007-07-16 09:14:37.000,html,,,/Blog/itemId/295/All-in-a-day's-paint
Here little birdy birdy,here-little-birdy-birdy,"<p>Well, I got absolutely nothing done on the car today. I did manage to buy a few necessary items, but work on the car was not had.</p>  <p>Instead I spent the day helping my buddy Eric. He mistakenly LOST his girlfriend's parrot last night. So today we went bird hunting all day. Finally around 7pm Kendra stepped up and showed she had a bigger pair than both Eric or I. She climbed a tree about 3-4 stories up and got the bird to come down to her.</p>  <p>A more detailed blog post will be on <a href=""http://chrishammond.com"">http://chrishammond.com </a>later this weekend.</p>",2007-07-15 08:25:28.000,html,,,/Blog/itemId/296/Here-little-birdy-birdy
